"TransactionId","BatchId","CustomerId","CurrencyCode","CountryCode","ProviderId","ProductId","ProductCategory","ChannelId","Amount","Value","TransactionStartTime"
"TransactionId_13233","BatchId_18010","CustomerId_362","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"13/4/19 15:56:43"
"TransactionId_15963","BatchId_13010","CustomerId_362","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"13/4/19 15:45:41"
"TransactionId_4175","BatchId_14481","CustomerId_362","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"13/4/19 15:40:41"
"TransactionId_10821","BatchId_19148","CustomerId_362","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"13/4/19 15:38:52"
"TransactionId_15690","BatchId_10072","CustomerId_362","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",4000,4000,"13/4/19 15:34:06"
"TransactionId_4065","BatchId_15112","CustomerId_362","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1500,1500,"13/4/19 15:20:18"
"TransactionId_10186","BatchId_15365","CustomerId_39","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",40000,40000,"13/4/19 14:51:48"
"TransactionId_7755","BatchId_18828","CustomerId_39","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",15000,15000,"13/4/19 14:46:41"
"TransactionId_3242","BatchId_3241","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"13/4/19 14:44:08"
"TransactionId_12200","BatchId_3306","CustomerId_311","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",5000,5000,"13/4/19 14:32:17"
"TransactionId_3507","BatchId_10352","CustomerId_311","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"13/4/19 14:30:05"
"TransactionId_6744","BatchId_16582","CustomerId_250","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"13/4/19 14:15:19"
"TransactionId_5934","BatchId_17514","CustomerId_317","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"13/4/19 13:51:33"
"TransactionId_17277","BatchId_17290","CustomerId_355","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",5000,5000,"13/4/19 13:23:53"
"TransactionId_15771","BatchId_13470","CustomerId_355","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",5000,5000,"13/4/19 13:18:13"
"TransactionId_7680","BatchId_13393","CustomerId_262","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"13/4/19 13:17:00"
"TransactionId_11126","BatchId_16976","CustomerId_250","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",5000,5000,"13/4/19 12:42:43"
"TransactionId_18841","BatchId_11657","CustomerId_27","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"13/4/19 12:15:00"
"TransactionId_16872","BatchId_15024","CustomerId_96","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"13/4/19 12:13:22"
"TransactionId_12602","BatchId_4071","CustomerId_96","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"13/4/19 12:10:59"
"TransactionId_13369","BatchId_15084","CustomerId_295","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1300,1300,"13/4/19 11:23:54"
"TransactionId_12664","BatchId_10310","CustomerId_314","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"13/4/19 11:17:34"
"TransactionId_4452","BatchId_10868","CustomerId_262","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"13/4/19 11:16:02"
"TransactionId_8649","BatchId_13777","CustomerId_310","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",6313,6313,"13/4/19 10:41:56"
"TransactionId_4537","BatchId_15604","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"13/4/19 10:28:52"
"TransactionId_10489","BatchId_12096","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"13/4/19 10:27:09"
"TransactionId_13153","BatchId_18798","CustomerId_110","UGX","256","ProviderId_2","ProductId_1","airtime","ChannelId_3",5000,5000,"13/4/19 10:22:06"
"TransactionId_12193","BatchId_14902","CustomerId_310","UGX","256","ProviderId_3","ProductId_10","financial_services","ChannelId_3",29786,29786,"13/4/19 10:21:22"
"TransactionId_19165","BatchId_19272","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",2000,2000,"13/4/19 10:05:59"
"TransactionId_14963","BatchId_17798","CustomerId_426","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",10000,10000,"13/4/19 9:27:39"
"TransactionId_12517","BatchId_14327","CustomerId_107","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",5000,5000,"13/4/19 9:20:12"
"TransactionId_17149","BatchId_18359","CustomerId_301","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"13/4/19 8:22:42"
"TransactionId_7232","BatchId_10279","CustomerId_301","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"13/4/19 8:21:16"
"TransactionId_17225","BatchId_4864","CustomerId_337","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",2000,2000,"13/4/19 7:22:46"
"TransactionId_3114","BatchId_14799","CustomerId_398","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",1000,1000,"13/4/19 7:21:13"
"TransactionId_10585","BatchId_15725","CustomerId_120","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",1000,1000,"13/4/19 7:14:56"
"TransactionId_8467","BatchId_18018","CustomerId_362","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1500,1500,"13/4/19 5:46:59"
"TransactionId_15806","BatchId_11194","CustomerId_73","UGX","256","ProviderId_2","ProductId_8","data_bundles","ChannelId_3",1000,1000,"13/4/19 5:15:41"
"TransactionId_6162","BatchId_19116","CustomerId_250","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",500,500,"12/4/19 21:00:42"
"TransactionId_15766","BatchId_3244","CustomerId_326","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1460,1460,"12/4/19 20:55:46"
"TransactionId_5665","BatchId_13330","CustomerId_393","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 20:42:17"
"TransactionId_4336","BatchId_6434","CustomerId_310","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2014,2014,"12/4/19 20:41:04"
"TransactionId_10717","BatchId_18611","CustomerId_142","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"12/4/19 20:39:44"
"TransactionId_16047","BatchId_16888","CustomerId_274","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",10000,10000,"12/4/19 20:20:55"
"TransactionId_16207","BatchId_4551","CustomerId_211","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"12/4/19 20:18:22"
"TransactionId_14840","BatchId_8149","CustomerId_211","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",5000,5000,"12/4/19 20:10:51"
"TransactionId_7476","BatchId_10694","CustomerId_233","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"12/4/19 20:03:46"
"TransactionId_12653","BatchId_10309","CustomerId_405","UGX","256","ProviderId_4","ProductId_4","data_bundles","ChannelId_3",1000,1000,"12/4/19 19:44:29"
"TransactionId_17325","BatchId_17431","CustomerId_334","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",2000,2000,"12/4/19 19:40:08"
"TransactionId_8424","BatchId_11338","CustomerId_39","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",10000,10000,"12/4/19 19:33:06"
"TransactionId_14543","BatchId_4176","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 19:26:10"
"TransactionId_11025","BatchId_7002","CustomerId_193","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",10000,10000,"12/4/19 19:18:48"
"TransactionId_13189","BatchId_7318","CustomerId_325","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1500,1500,"12/4/19 19:15:18"
"TransactionId_17328","BatchId_12903","CustomerId_327","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 18:56:05"
"TransactionId_9034","BatchId_7305","CustomerId_233","UGX","256","ProviderId_5","ProductId_24","financial_services","ChannelId_3",1000,1000,"12/4/19 18:54:56"
"TransactionId_8273","BatchId_6754","CustomerId_261","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",3500,3500,"12/4/19 18:54:09"
"TransactionId_14953","BatchId_9059","CustomerId_279","UGX","256","ProviderId_5","ProductId_24","financial_services","ChannelId_3",500,500,"12/4/19 18:52:25"
"TransactionId_16219","BatchId_4986","CustomerId_180","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",10000,10000,"12/4/19 18:48:55"
"TransactionId_7522","BatchId_9294","CustomerId_233","UGX","256","ProviderId_5","ProductId_23","financial_services","ChannelId_3",500,500,"12/4/19 18:48:14"
"TransactionId_7233","BatchId_6151","CustomerId_138","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_2",3500,3500,"12/4/19 18:29:17"
"TransactionId_15472","BatchId_5939","CustomerId_334","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",3000,3000,"12/4/19 18:22:59"
"TransactionId_9598","BatchId_12736","CustomerId_334","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",50000,50000,"12/4/19 18:18:19"
"TransactionId_12771","BatchId_18137","CustomerId_262","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 18:00:34"
"TransactionId_5589","BatchId_15615","CustomerId_142","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",5000,5750,"12/4/19 17:44:30"
"TransactionId_11372","BatchId_3783","CustomerId_142","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",11000,11000,"12/4/19 17:37:34"
"TransactionId_4529","BatchId_16269","CustomerId_362","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 17:25:07"
"TransactionId_19065","BatchId_5765","CustomerId_348","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",1000,1000,"12/4/19 17:10:45"
"TransactionId_12185","BatchId_10548","CustomerId_355","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1500,1500,"12/4/19 16:55:17"
"TransactionId_13471","BatchId_12448","CustomerId_355","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"12/4/19 16:53:32"
"TransactionId_14001","BatchId_5293","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 16:33:48"
"TransactionId_7224","BatchId_12013","CustomerId_86","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 16:21:39"
"TransactionId_10867","BatchId_3598","CustomerId_398","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",3000,3000,"12/4/19 15:55:56"
"TransactionId_9765","BatchId_10285","CustomerId_398","UGX","256","ProviderId_3","ProductId_15","utility_bill","ChannelId_3",10000,11200,"12/4/19 15:51:11"
"TransactionId_6364","BatchId_14318","CustomerId_267","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1600,1600,"12/4/19 15:42:10"
"TransactionId_18655","BatchId_10989","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",700,700,"12/4/19 15:34:36"
"TransactionId_6152","BatchId_13825","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 15:29:28"
"TransactionId_14711","BatchId_3388","CustomerId_405","UGX","256","ProviderId_4","ProductId_6","tv","ChannelId_3",28000,28840,"12/4/19 15:27:50"
"TransactionId_13191","BatchId_6253","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"12/4/19 15:27:37"
"TransactionId_12606","BatchId_12957","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 15:26:50"
"TransactionId_16929","BatchId_9749","CustomerId_362","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",4500,4500,"12/4/19 15:19:05"
"TransactionId_10151","BatchId_17269","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 15:13:08"
"TransactionId_15633","BatchId_10260","CustomerId_364","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"12/4/19 15:12:16"
"TransactionId_14869","BatchId_5197","CustomerId_447","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",13000,13000,"12/4/19 15:11:01"
"TransactionId_9202","BatchId_6181","CustomerId_447","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",13500,13500,"12/4/19 15:09:14"
"TransactionId_5966","BatchId_9702","CustomerId_364","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 15:08:55"
"TransactionId_3391","BatchId_5619","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 15:07:49"
"TransactionId_5304","BatchId_17696","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 15:06:54"
"TransactionId_7588","BatchId_15345","CustomerId_89","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1500,1500,"12/4/19 15:05:15"
"TransactionId_11040","BatchId_14463","CustomerId_233","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 14:48:53"
"TransactionId_12950","BatchId_8373","CustomerId_98","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",2000,2000,"12/4/19 14:46:56"
"TransactionId_3656","BatchId_8109","CustomerId_426","UGX","256","ProviderId_5","ProductId_6","tv","ChannelId_3",11000,11000,"12/4/19 14:38:58"
"TransactionId_8607","BatchId_10358","CustomerId_311","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",10000,10000,"12/4/19 14:24:53"
"TransactionId_11708","BatchId_13130","CustomerId_311","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",11000,11000,"12/4/19 14:18:34"
"TransactionId_6647","BatchId_17102","CustomerId_89","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",19000,19000,"12/4/19 14:15:38"
"TransactionId_14197","BatchId_11970","CustomerId_316","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 14:11:20"
"TransactionId_12778","BatchId_14159","CustomerId_138","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_2",10000,10000,"12/4/19 13:14:47"
"TransactionId_13173","BatchId_12624","CustomerId_262","UGX","256","ProviderId_4","ProductId_15","utility_bill","ChannelId_3",10000,11200,"12/4/19 13:06:16"
"TransactionId_14148","BatchId_9253","CustomerId_317","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",10000,10000,"12/4/19 12:56:35"
"TransactionId_15006","BatchId_14334","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"12/4/19 12:14:29"
"TransactionId_6304","BatchId_14097","CustomerId_211","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",10000,10000,"12/4/19 12:01:16"
"TransactionId_17359","BatchId_18932","CustomerId_211","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",10000,10000,"12/4/19 11:58:26"
"TransactionId_17283","BatchId_18294","CustomerId_16","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",950,950,"12/4/19 11:55:46"
"TransactionId_8536","BatchId_3115","CustomerId_180","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",3600,3600,"12/4/19 11:15:45"
"TransactionId_17760","BatchId_3063","CustomerId_75","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",10000,10000,"12/4/19 11:07:10"
"TransactionId_18359","BatchId_16010","CustomerId_326","UGX","256","ProviderId_5","ProductId_19","tv","ChannelId_3",12000,12000,"12/4/19 10:42:38"
"TransactionId_16573","BatchId_13179","CustomerId_155","UGX","256","ProviderId_2","ProductId_8","data_bundles","ChannelId_3",500,500,"12/4/19 10:36:36"
"TransactionId_19278","BatchId_3015","CustomerId_120","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 10:29:10"
"TransactionId_4658","BatchId_11108","CustomerId_426","UGX","256","ProviderId_5","ProductId_4","data_bundles","ChannelId_3",1000,1000,"12/4/19 10:25:36"
"TransactionId_3253","BatchId_11066","CustomerId_155","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",600,600,"12/4/19 10:21:58"
"TransactionId_15555","BatchId_17734","CustomerId_390","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 10:21:32"
"TransactionId_4805","BatchId_7303","CustomerId_390","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 10:15:33"
"TransactionId_4249","BatchId_5413","CustomerId_326","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",14000,14000,"12/4/19 10:13:52"
"TransactionId_6121","BatchId_10925","CustomerId_390","UGX","256","ProviderId_2","ProductId_8","data_bundles","ChannelId_3",10000,10000,"12/4/19 10:12:49"
"TransactionId_8829","BatchId_12531","CustomerId_75","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",10000,10000,"12/4/19 10:07:51"
"TransactionId_17978","BatchId_14199","CustomerId_27","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 9:54:37"
"TransactionId_6795","BatchId_3275","CustomerId_314","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",2000,2000,"12/4/19 9:37:08"
"TransactionId_14617","BatchId_3905","CustomerId_468","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"12/4/19 9:19:18"
"TransactionId_19116","BatchId_4540","CustomerId_295","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1300,1300,"12/4/19 9:14:48"
"TransactionId_9725","BatchId_14304","CustomerId_370","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"12/4/19 8:43:40"
"TransactionId_15007","BatchId_14127","CustomerId_370","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 8:39:46"
"TransactionId_4785","BatchId_18331","CustomerId_370","UGX","256","ProviderId_4","ProductId_13","tv","ChannelId_3",13000,13000,"12/4/19 8:36:02"
"TransactionId_10026","BatchId_6905","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 8:22:16"
"TransactionId_7231","BatchId_12271","CustomerId_408","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 8:09:54"
"TransactionId_4610","BatchId_4453","CustomerId_16","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",900,900,"12/4/19 8:09:27"
"TransactionId_13269","BatchId_19263","CustomerId_426","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 7:58:42"
"TransactionId_8328","BatchId_3594","CustomerId_122","UGX","256","ProviderId_4","ProductId_15","utility_bill","ChannelId_3",10000,11200,"12/4/19 7:52:46"
"TransactionId_17253","BatchId_6922","CustomerId_300","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 7:37:57"
"TransactionId_16298","BatchId_10247","CustomerId_300","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"12/4/19 7:36:29"
"TransactionId_16843","BatchId_10778","CustomerId_300","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",3000,3000,"12/4/19 7:34:31"
"TransactionId_3195","BatchId_13237","CustomerId_355","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"12/4/19 7:33:12"
"TransactionId_15290","BatchId_5598","CustomerId_355","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 7:31:51"
"TransactionId_8177","BatchId_5599","CustomerId_300","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",11000,11000,"12/4/19 7:30:16"
"TransactionId_18561","BatchId_14197","CustomerId_300","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",12000,12000,"12/4/19 7:24:59"
"TransactionId_9065","BatchId_18242","CustomerId_355","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"12/4/19 6:35:44"
"TransactionId_5756","BatchId_6252","CustomerId_364","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1200,1200,"12/4/19 6:34:06"
"TransactionId_5234","BatchId_17314","CustomerId_426","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",17000,17000,"12/4/19 6:17:05"
"TransactionId_16570","BatchId_8785","CustomerId_408","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",500,500,"12/4/19 5:59:18"
"TransactionId_12651","BatchId_4930","CustomerId_120","UGX","256","ProviderId_3","ProductId_1","airtime","ChannelId_3",3000,3000,"12/4/19 5:52:21"
"TransactionId_11630","BatchId_4267","CustomerId_408","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",3500,3500,"12/4/19 5:49:42"
"TransactionId_15842","BatchId_9930","CustomerId_408","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",3600,3600,"12/4/19 5:46:10"
"TransactionId_14789","BatchId_3752","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"12/4/19 5:37:25"
"TransactionId_16517","BatchId_8467","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"12/4/19 5:34:45"
"TransactionId_5028","BatchId_14410","CustomerId_310","UGX","256","ProviderId_3","ProductId_10","financial_services","ChannelId_3",6210,6210,"12/4/19 5:32:17"
"TransactionId_4670","BatchId_5651","CustomerId_20","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"12/4/19 5:25:21"
"TransactionId_15500","BatchId_7015","CustomerId_325","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",800,800,"12/4/19 5:15:14"
"TransactionId_18363","BatchId_10894","CustomerId_57","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",10000,10000,"12/4/19 5:13:58"
"TransactionId_15701","BatchId_3070","CustomerId_57","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",10000,10000,"12/4/19 5:12:48"
"TransactionId_6519","BatchId_13250","CustomerId_39","UGX","256","ProviderId_5","ProductId_6","tv","ChannelId_3",11000,11000,"12/4/19 4:56:54"
"TransactionId_18948","BatchId_7988","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"12/4/19 4:44:53"
"TransactionId_13878","BatchId_18373","CustomerId_310","UGX","256","ProviderId_5","ProductId_2","data_bundles","ChannelId_3",1750,1750,"12/4/19 4:43:30"
"TransactionId_7296","BatchId_14956","CustomerId_355","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"12/4/19 2:17:01"
"TransactionId_8486","BatchId_18983","CustomerId_340","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"11/4/19 22:04:25"
"TransactionId_17195","BatchId_5535","CustomerId_311","UGX","256","ProviderId_4","ProductId_13","tv","ChannelId_3",1600,1600,"11/4/19 21:43:51"
"TransactionId_18897","BatchId_10485","CustomerId_504","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",3300,3300,"11/4/19 21:38:08"
"TransactionId_14463","BatchId_8092","CustomerId_504","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",3300,3300,"11/4/19 21:36:15"
"TransactionId_7875","BatchId_8844","CustomerId_261","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",3500,3500,"11/4/19 21:17:04"
"TransactionId_9025","BatchId_13677","CustomerId_393","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"11/4/19 21:05:47"
"TransactionId_5881","BatchId_9431","CustomerId_393","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"11/4/19 20:32:41"
"TransactionId_7949","BatchId_3330","CustomerId_348","UGX","256","ProviderId_2","ProductId_1","airtime","ChannelId_3",5000,5000,"11/4/19 18:50:14"
"TransactionId_14065","BatchId_16450","CustomerId_355","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",5000,5000,"11/4/19 18:46:54"
"TransactionId_14326","BatchId_5816","CustomerId_355","UGX","256","ProviderId_3","ProductId_10","financial_services","ChannelId_3",9000,9000,"11/4/19 18:43:15"
"TransactionId_15200","BatchId_4270","CustomerId_426","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",3000,3000,"11/4/19 18:22:01"
"TransactionId_4653","BatchId_11250","CustomerId_426","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",5000,5000,"11/4/19 18:19:00"
"TransactionId_3007","BatchId_11503","CustomerId_398","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",6000,6000,"11/4/19 18:06:03"
"TransactionId_8354","BatchId_6391","CustomerId_398","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",3700,3700,"11/4/19 18:04:38"
"TransactionId_7490","BatchId_15344","CustomerId_96","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"11/4/19 17:49:31"
"TransactionId_10287","BatchId_9658","CustomerId_96","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"11/4/19 17:37:48"
"TransactionId_10445","BatchId_18399","CustomerId_426","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",3500,3500,"11/4/19 17:36:30"
"TransactionId_8995","BatchId_12036","CustomerId_96","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",5000,5000,"11/4/19 17:29:20"
"TransactionId_15122","BatchId_6491","CustomerId_461","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"11/4/19 16:55:46"
"TransactionId_9217","BatchId_4637","CustomerId_180","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",100,100,"11/4/19 16:04:41"
"TransactionId_17118","BatchId_18164","CustomerId_267","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",14000,14000,"11/4/19 15:47:09"
"TransactionId_5466","BatchId_18258","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"11/4/19 15:07:31"
"TransactionId_16866","BatchId_17440","CustomerId_359","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",3000,3000,"11/4/19 14:57:48"
"TransactionId_9090","BatchId_6320","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",700,700,"11/4/19 13:35:39"
