index,Amount,AmountLoan,BatchId,ChannelId,CountryCode,Currency,CurrencyCode,CustomerId,CustomerId_FE,CustomerId_ProductCategory_Value_Ratio,CustomerId_ProductCategory_Value_max,CustomerId_ProductCategory_Value_mean,CustomerId_ProductCategory_Value_min,CustomerId_ProductCategory_Value_std,CustomerId_ProductCategory_ct,CustomerId_ProductId_Value_Ratio,CustomerId_ProductId_Value_max,CustomerId_ProductId_Value_mean,CustomerId_ProductId_Value_min,CustomerId_ProductId_Value_std,CustomerId_ProductId_ct,CustomerId_TransactionId_ct,DueDate,DueDateDay,DueDateDayofweek,DueDateElapsed,DueDateIs_month_end,DueDateIs_month_start,DueDateIs_quarter_end,DueDateIs_quarter_start,DueDateIs_year_end,DueDateIs_year_start,InvestorId,IsDefaulted,IsFinalPayBack,IsThirdPartyConfirmed,Issue_Trans_Diff,IssuedDateLoan,LoanApplicationId,LoanId,PaidOnDate,PayBackId,ProductCategory,ProductId,ProductId_ProductCategory,ProviderId,SubscriptionId,ThirdPartyId,TransactionId,TransactionId_FE,TransactionStartTime,TransactionStartTimeDay,TransactionStartTimeDayofweek,TransactionStartTimeDayofyear,TransactionStartTimeElapsed,TransactionStartTimeHour,TransactionStartTimeIs_month_end,TransactionStartTimeIs_month_start,TransactionStartTimeIs_quarter_end,TransactionStartTimeIs_quarter_start,TransactionStartTimeIs_year_end,TransactionStartTimeIs_year_start,TransactionStartTimeMinute,TransactionStartTimeMonth,TransactionStartTimeSecond,TransactionStartTimeWeek,TransactionStatus,Value,Value_CustomerId_max,Value_CustomerId_mean,Value_CustomerId_min,Value_CustomerId_std,Value_Mean_Minus,Value_Mean_Ratio,ext_data_CustomerId_ProductCategory_Value_Ratio,ext_data_CustomerId_ProductCategory_Value_max,ext_data_CustomerId_ProductCategory_Value_mean,ext_data_CustomerId_ProductCategory_Value_min,ext_data_CustomerId_ProductCategory_Value_std,ext_data_CustomerId_ProductId_Value_Ratio,ext_data_CustomerId_ProductId_Value_max,ext_data_CustomerId_ProductId_Value_mean,ext_data_CustomerId_ProductId_Value_min,ext_data_CustomerId_ProductId_Value_std,ext_data_Value_CustomerId_max,ext_data_Value_CustomerId_mean,ext_data_Value_CustomerId_min,ext_data_Value_CustomerId_std,meanTransactionPerLoan,rejected_CustomerId_FE,rejected_loan_ratio,pc1,pc2,pc3,kmeans
787,-5000.0,6150.0,BatchId_2418,ChannelId_1,256,UGX,UGX,252,0.0073574493,1.25,6000.0,4000.0,1000.0,2108.185,1.0,1.0526316,6000.0,4750.0,1000.0,1581.1388,2.0,12.0,2019-02-21 19:27:26,21,3,1550777246,0,0,0,0,0,0,0,0.0,1.0,1.0,12.0,2019-01-22 19:27:29,LoanApplicationId_1401,LoanId_278,2019-03-02 06:48:58,PayBackId_1221,0,15,15,ProviderId_1,5,ThirdPartyId_1685,TransactionId_1348,0.0006131208,2019-01-22 19:27:17,22,1,22,1548185237,19,0,0,0,0,0,0,27,1,17,4,1,5000.0,10000.0,2653.8462,500.0,2514.828,2346.1538,1.884058,1.706228,13000.0,2930.4407,500.0,2502.373,1.7110267,13000.0,2922.2222,500.0,2698.3066,30000.0,3552.3438,500.0,4841.9043,1.0833334,1.0,0.07692308,-0.4101575976905889,0.06422681639140448,-0.1793335162000391,3
789,-3000.0,3285.0,BatchId_2148,ChannelId_1,256,UGX,UGX,58,0.012262416,0.75,6000.0,4000.0,1000.0,2108.185,3.0,0.6315789,6000.0,4750.0,1000.0,1581.1388,5.0,20.0,2019-02-21 19:52:00,21,3,1550778720,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-22 19:52:03,LoanApplicationId_1331,LoanId_1390,2019-02-04 09:12:42,PayBackId_1764,0,0,9,ProviderId_1,5,ThirdPartyId_1658,TransactionId_2145,0.0006131208,2019-01-22 19:52:05,22,1,22,1548186725,19,0,0,0,0,0,0,52,1,5,4,1,3000.0,174780.0,11251.305,500.0,35804.99,-8251.305,0.26663575,1.0237368,13000.0,2930.4407,500.0,2502.373,1.026616,13000.0,2922.2222,500.0,2698.3066,217150.0,17246.875,500.0,37254.793,1.15,5.0,0.2,0.21397369611844433,-0.6466371366012943,0.4255970666418131,3
790,-10000.0,10450.0,BatchId_2164,ChannelId_1,256,UGX,UGX,111,0.0049049663,3.6619718,5000.0,2730.7693,1000.0,1393.667,2.0,3.75,5000.0,2666.6667,1000.0,1435.4811,3.0,8.0,2019-02-22 04:34:07,22,4,1550810047,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 04:34:19,LoanApplicationId_1103,LoanId_1535,2019-01-25 04:05:22,PayBackId_1095,0,0,9,ProviderId_1,5,ThirdPartyId_498,TransactionId_89,0.0006131208,2019-01-23 04:34:21,23,2,23,1548218061,4,0,0,0,0,0,0,34,1,21,4,1,10000.0,14000.0,9045.454,500.0,5047.0513,954.5459,1.1055276,3.7362635,7000.0,2676.4707,500.0,1853.5538,4.137931,7000.0,2416.6667,500.0,2031.9419,11000.0,4438.5713,500.0,4115.8555,1.375,2.0,0.2,-0.06455691801353006,-0.08072872704307382,-0.3182740168499752,3
791,-2000.0,2080.0,BatchId_1586,ChannelId_1,256,UGX,UGX,145,0.014101778,1.0,2000.0,2000.0,2000.0,0.0,2.0,1.0,2000.0,2000.0,2000.0,0.0,4.0,23.0,2019-02-22 04:49:29,22,4,1550810969,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 04:49:31,LoanApplicationId_1208,LoanId_496,2019-01-23 11:16:42,PayBackId_1906,1,12,12,ProviderId_1,5,ThirdPartyId_923,TransactionId_2277,0.0006131208,2019-01-23 04:49:33,23,2,23,1548218973,4,0,0,0,0,0,0,49,1,33,4,1,2000.0,10000.0,2125.0,1000.0,2576.018,-125.0,0.9411765,0.14574899,30000.0,13722.223,500.0,11071.108,0.123893805,30000.0,16142.857,1000.0,11186.727,20000.0,2397.7778,500.0,2996.6516,1.0434783,4.0,0.14814815,-0.8670458580784159,-0.5389406343103222,2.60433444699152,3
792,-500.0,558.0,BatchId_1088,ChannelId_1,256,UGX,UGX,201,0.07234825,0.25,2000.0,2000.0,2000.0,0.0,2.0,0.25,2000.0,2000.0,2000.0,0.0,5.0,118.0,2019-02-22 06:17:36,22,4,1550816256,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 06:17:40,LoanApplicationId_674,LoanId_1057,2019-02-08 04:11:44,PayBackId_1988,0,11,11,ProviderId_1,5,ThirdPartyId_1414,TransactionId_2316,0.0006131208,2019-01-23 06:17:42,23,2,23,1548224262,6,0,0,0,0,0,0,17,1,42,4,1,500.0,9000.0,1260.3306,500.0,1411.2334,-760.33057,0.3967213,0.036437247,30000.0,13722.223,500.0,11071.108,0.030973451,30000.0,16142.857,1000.0,11186.727,20000.0,3469.8547,500.0,3964.8894,1.0254238,7.0,0.056,-1.438055897661425,-0.5008779297674663,2.605225969171278,3
793,-500.0,575.0,BatchId_1997,ChannelId_1,256,UGX,UGX,201,0.07234825,0.05,10000.0,10000.0,10000.0,0.0,2.0,0.05,10000.0,10000.0,10000.0,-1.0,5.0,118.0,2019-02-22 06:23:42,22,4,1550816622,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 06:23:44,LoanApplicationId_1101,LoanId_231,2019-02-15 04:44:28,PayBackId_1141,0,11,11,ProviderId_1,5,ThirdPartyId_1009,TransactionId_235,0.0006131208,2019-01-23 06:23:46,23,2,23,1548224626,6,0,0,0,0,0,0,23,1,46,4,1,500.0,9000.0,1260.3306,500.0,1411.2334,-760.33057,0.3967213,0.08558558,20000.0,5842.1055,500.0,5925.5864,0.14925373,10000.0,3350.0,500.0,2925.463,20000.0,3469.8547,500.0,3964.8894,1.0254238,7.0,0.056,-1.0701714311997128,0.1697699377055859,0.30616453538207383,3
795,-1000.0,1040.0,BatchId_2182,ChannelId_1,256,UGX,UGX,142,0.0018393623,0.45454547,3000.0,2200.0,2000.0,447.2136,2.0,0.45454547,3000.0,2200.0,2000.0,447.2136,2.0,3.0,2019-02-22 12:22:46,22,4,1550838166,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 12:22:57,LoanApplicationId_387,LoanId_1202,2019-01-23 15:41:18,PayBackId_1647,0,15,15,ProviderId_1,5,ThirdPartyId_1951,TransactionId_228,0.0006131208,2019-01-23 12:22:59,23,2,23,1548246179,12,0,0,0,0,0,0,22,1,59,4,1,1000.0,6600.0,3700.0,1000.0,2805.352,-2700.0,0.27027026,0.8823529,1500.0,1133.3334,900.0,321.45502,0.8823529,1500.0,1133.3334,900.0,321.45502,12000.0,3670.614,500.0,3838.346,1.0,0.0,0.0,-0.3936762645033264,0.21492073977946077,-1.0062911147032858,3
796,-1000.0,1105.0,BatchId_1168,ChannelId_1,256,UGX,UGX,208,0.0067443284,0.35,5000.0,2857.1428,1500.0,1725.164,2.0,0.375,5000.0,2666.6667,1500.0,1807.3922,4.0,11.0,2019-02-22 12:47:13,22,4,1550839633,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-01-23 12:47:15,LoanApplicationId_977,LoanId_875,2019-02-06 00:01:56,PayBackId_1049,0,11,11,ProviderId_1,5,ThirdPartyId_815,TransactionId_565,0.0006131208,2019-01-23 12:47:16,23,2,23,1548247636,12,0,0,0,0,0,0,47,1,16,4,1,1000.0,5000.0,1909.091,500.0,1280.9797,-909.09094,0.5238095,0.5084746,5000.0,1966.6666,500.0,1380.3984,0.49390635,5000.0,2024.6753,500.0,1390.8683,45000.0,9384.773,500.0,8945.343,1.0,5.0,0.3125,-0.4284930846747066,0.02604418626746991,-0.382690729313263,3
798,-5000.0,5450.0,BatchId_1243,ChannelId_1,256,UGX,UGX,58,0.012262416,0.5,10000.0,10000.0,10000.0,0.0,3.0,0.5,10000.0,10000.0,10000.0,0.0,5.0,20.0,2019-02-22 15:04:51,22,4,1550847891,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-01-23 15:04:54,LoanApplicationId_1469,LoanId_726,2019-02-04 09:10:22,PayBackId_936,0,0,9,ProviderId_1,5,ThirdPartyId_1196,TransactionId_1643,0.0006131208,2019-01-23 15:04:55,23,2,23,1548255895,15,0,0,0,0,0,0,4,1,55,4,1,5000.0,174780.0,11251.305,500.0,35804.99,-6251.3047,0.44439292,0.7692308,10000.0,6500.0,1000.0,3496.0295,0.7317073,10000.0,6833.3335,5000.0,2753.7852,217150.0,17246.875,500.0,37254.793,1.15,5.0,0.2,0.13313932677128112,-0.6210806872366197,0.8911465134611634,3
799,-10000.0,11928.0,BatchId_332,ChannelId_1,256,UGX,UGX,210,0.009809933,3.92,5000.0,2857.1428,1500.0,1725.164,4.0,4.2,5000.0,2666.6667,1500.0,1807.3922,6.0,16.0,2019-02-22 16:23:11,22,4,1550852591,0,0,0,0,0,0,1,0.0,1.0,1.0,-2.0,2019-01-23 16:23:13,LoanApplicationId_389,LoanId_1583,2019-01-29 07:46:45,PayBackId_852,7,5,4,ProviderId_1,0,ThirdPartyId_1606,TransactionId_1102,0.0006131208,2019-01-23 16:23:15,23,2,23,1548260595,16,0,0,0,0,0,0,23,1,15,4,1,11200.0,53500.0,15763.685,1000.0,17264.355,-4563.6846,0.7104938,5.6949153,5000.0,1966.6666,500.0,1380.3984,5.531751,5000.0,2024.6753,500.0,1390.8683,118450.0,12085.238,500.0,23812.531,1.1875,3.0,0.15789473,0.6382518892307898,-0.6901829007829986,0.12429565012618288,3
800,-500.0,575.0,BatchId_2021,ChannelId_1,256,UGX,UGX,201,0.07234825,0.2,5000.0,2500.0,500.0,1814.9705,2.0,0.13636364,5000.0,3666.6667,2000.0,1527.5251,5.0,118.0,2019-02-22 16:59:53,22,4,1550854793,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-01-23 17:00:03,LoanApplicationId_1524,LoanId_842,2019-02-15 04:45:14,PayBackId_95,0,15,15,ProviderId_1,5,ThirdPartyId_1878,TransactionId_1378,0.0006131208,2019-01-23 17:00:04,23,2,23,1548262804,17,0,0,0,0,0,0,0,1,4,4,1,500.0,9000.0,1260.3306,500.0,1411.2334,-760.33057,0.3967213,0.32734275,5000.0,1527.4509,500.0,1097.6481,0.3220859,5000.0,1552.381,500.0,1153.2009,20000.0,3469.8547,500.0,3964.8894,1.0254238,7.0,0.056,-1.1401626302529302,0.1963514742907823,-0.5585533669079118,3
801,-2000.0,2080.0,BatchId_1470,ChannelId_1,256,UGX,UGX,55,0.012875536,0.8,5000.0,2500.0,500.0,1814.9705,2.0,0.8823529,5000.0,2266.6667,500.0,1821.1718,3.0,21.0,2019-02-22 18:34:49,22,4,1550860489,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 18:34:52,LoanApplicationId_774,LoanId_1025,2019-01-24 09:46:41,PayBackId_86,0,0,9,ProviderId_1,5,ThirdPartyId_1100,TransactionId_782,0.0006131208,2019-01-23 18:34:54,23,2,23,1548268494,18,0,0,0,0,0,0,34,1,54,4,1,2000.0,10000.0,4048.276,1000.0,2872.1099,-2048.276,0.49403748,1.309371,5000.0,1527.4509,500.0,1097.6481,1.4173229,3000.0,1411.1111,500.0,834.33276,12000.0,3709.5527,500.0,3360.223,1.3809524,2.0,0.08695652,-0.24051982643595157,0.0015026234021371524,-0.7058499384248518,3
802,-2000.0,2160.0,BatchId_142,ChannelId_1,256,UGX,UGX,116,0.014714899,2.1582732,1000.0,926.6667,500.0,175.119,2.0,2.2222223,1000.0,900.0,500.0,200.0,5.0,24.0,2019-02-22 18:57:45,22,4,1550861865,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 18:57:47,LoanApplicationId_264,LoanId_1012,2019-02-01 12:10:42,PayBackId_861,0,11,11,ProviderId_1,5,ThirdPartyId_431,TransactionId_1208,0.0006131208,2019-01-23 18:57:49,23,2,23,1548269869,18,0,0,0,0,0,0,57,1,49,4,1,2000.0,7000.0,2082.5,500.0,1550.1058,-82.5,0.96038413,2.20339,4500.0,907.6923,500.0,773.52344,2.5714285,1000.0,777.7778,500.0,246.27951,32000.0,7673.256,500.0,8963.293,1.0,6.0,0.2,-0.5042142700576917,0.09403957585301079,-0.8955143038090044,3
803,-11000.0,11880.0,BatchId_517,ChannelId_1,256,UGX,UGX,205,0.014714899,4.02439,6000.0,2733.3333,600.0,1736.3755,3.0,3.142857,5000.0,3500.0,2000.0,2121.3203,6.0,24.0,2019-02-22 20:15:11,22,4,1550866511,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-23 20:15:13,LoanApplicationId_828,LoanId_600,2019-02-01 17:13:49,PayBackId_1293,6,3,2,ProviderId_1,5,ThirdPartyId_1467,TransactionId_1416,0.0006131208,2019-01-23 20:15:15,23,2,23,1548274515,20,0,0,0,0,0,0,15,1,15,4,1,11000.0,12360.0,4702.5,500.0,3649.273,6297.5,2.3391812,3.144884,10001.0,3497.7441,500.0,3472.8499,2.6473172,10001.0,4155.15,700.0,3957.8342,72100.0,4854.9775,500.0,6506.8477,1.0,1.0,0.04,0.04081259368409799,-0.4566940101472293,0.3211231597642877,3
805,-10000.0,10450.0,BatchId_2389,ChannelId_1,256,UGX,UGX,287,0.011649295,3.468208,6300.0,2883.3333,1000.0,2964.0906,2.0,10.0,1000.0,1000.0,1000.0,-1.0,3.0,19.0,2019-02-22 23:44:28,22,4,1550879068,0,0,0,0,0,0,0,0.0,1.0,1.0,-3.0,2019-01-23 23:44:38,LoanApplicationId_790,LoanId_942,2019-01-25 09:46:16,PayBackId_1190,0,15,15,ProviderId_1,5,ThirdPartyId_1792,TransactionId_587,0.0006131208,2019-01-23 23:44:41,23,2,23,1548287081,23,0,0,0,0,0,0,44,1,41,4,1,10000.0,10000.0,3525.0,1000.0,3369.6594,6475.0,2.8368795,9.169639,3000.0,1090.5555,500.0,498.13562,8.372093,3000.0,1194.4445,500.0,572.3761,60000.0,5262.6123,500.0,9193.833,1.0526316,2.0,0.0952381,-0.38940197834200635,0.1362799924467899,-0.826938320942176,3
806,-2000.0,2160.0,BatchId_1050,ChannelId_1,256,UGX,UGX,235,0.005518087,2.5,2000.0,800.0,500.0,670.8204,3.0,2.5,2000.0,800.0,500.0,670.8204,4.0,9.0,2019-02-23 05:07:26,23,5,1550898446,0,0,0,0,0,0,0,0.0,1.0,1.0,-4.0,2019-01-24 05:07:43,LoanApplicationId_875,LoanId_1119,2019-02-01 11:41:27,PayBackId_359,0,15,15,ProviderId_1,5,ThirdPartyId_1781,TransactionId_1110,0.0006131208,2019-01-24 05:07:47,24,3,24,1548306467,5,0,0,0,0,0,0,7,1,47,4,1,2000.0,5000.0,1755.5555,500.0,1641.7301,244.44446,1.1392405,1.9543974,1200.0,1023.3333,600.0,226.42143,1.8050542,1200.0,1108.0,1000.0,101.5874,1000.0,912.8333,500.0,202.45534,1.0,13.0,0.59090906,-0.766384112003738,0.1825667379590045,-0.8455657602663292,3
807,-20000.0,21300.0,BatchId_1209,ChannelId_1,256,UGX,UGX,206,0.014714899,25.0,2000.0,800.0,500.0,670.8204,3.0,25.0,2000.0,800.0,500.0,670.8204,4.0,24.0,2019-02-23 05:22:10,23,5,1550899330,0,0,0,0,0,0,1,0.0,1.0,1.0,-1.0,2019-01-24 05:22:15,LoanApplicationId_830,LoanId_903,2019-01-29 11:44:16,PayBackId_179,1,16,16,ProviderId_1,0,ThirdPartyId_1214,TransactionId_683,0.0006131208,2019-01-24 05:22:16,24,3,24,1548307336,5,0,0,0,0,0,0,22,1,16,4,1,20000.0,40000.0,14425.0,2000.0,11967.028,5575.0,1.3864818,19.543974,1200.0,1023.3333,600.0,226.42143,18.05054,1200.0,1108.0,1000.0,101.5874,118450.0,24960.77,1000.0,37447.33,1.0,28.0,0.53846157,-0.028376565406117823,-0.3312538084783938,-0.2578197646605106,3
808,-2000.0,2100.0,BatchId_1591,ChannelId_1,256,UGX,UGX,145,0.014101778,2.5,2000.0,800.0,500.0,670.8204,2.0,2.5,2000.0,800.0,500.0,670.8204,4.0,23.0,2019-02-23 05:22:24,23,5,1550899344,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-01-24 05:22:26,LoanApplicationId_596,LoanId_785,2019-01-26 13:57:22,PayBackId_847,1,12,12,ProviderId_1,5,ThirdPartyId_30,TransactionId_901,0.0006131208,2019-01-24 05:22:27,24,3,24,1548307347,5,0,0,0,0,0,0,22,1,27,4,1,2000.0,10000.0,2125.0,1000.0,2576.018,-125.0,0.9411765,1.9543974,1200.0,1023.3333,600.0,226.42143,1.8050542,1200.0,1108.0,1000.0,101.5874,20000.0,2397.7778,500.0,2996.6516,1.0434783,4.0,0.14814815,-0.4258432364311741,0.1404729910736876,-0.8871496741126994,3
812,-1000.0,1175.0,BatchId_128,ChannelId_1,256,UGX,UGX,235,0.005518087,0.6666667,2000.0,1500.0,1000.0,500.0,3.0,0.6666667,2000.0,1500.0,1000.0,500.0,4.0,9.0,2019-02-23 08:46:23,23,5,1550911583,0,0,0,0,0,0,0,0.0,1.0,1.0,-3.0,2019-01-24 08:46:25,LoanApplicationId_1036,LoanId_1306,2019-02-21 06:32:27,PayBackId_1984,0,11,11,ProviderId_1,5,ThirdPartyId_1055,TransactionId_743,0.0006131208,2019-01-24 08:46:28,24,3,24,1548319588,8,0,0,0,0,0,0,46,1,28,4,1,1000.0,5000.0,1755.5555,500.0,1641.7301,-755.55554,0.56962025,0.3643725,10000.0,2744.4443,600.0,3007.9524,0.35928145,10000.0,2783.3333,600.0,3568.9868,1000.0,912.8333,500.0,202.45534,1.0,13.0,0.59090906,-0.7262103224787606,-0.00399750440760647,-0.05665285743000584,3
814,-1000.0,1065.0,BatchId_91,ChannelId_1,256,UGX,UGX,51,0.01532802,0.05107832,38050.0,19577.777,5750.0,11822.413,2.0,0.05107832,38050.0,19577.777,5750.0,11822.413,4.0,25.0,2019-02-23 09:00:00,23,5,1550912400,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-24 09:00:02,LoanApplicationId_58,LoanId_205,2019-01-30 10:20:26,PayBackId_726,1,10,10,ProviderId_1,5,ThirdPartyId_1577,TransactionId_575,0.0006131208,2019-01-24 09:00:04,24,3,24,1548320404,9,0,0,0,0,0,0,0,1,4,4,1,1000.0,14000.0,4024.0,100.0,3088.5918,-3024.0,0.24850895,0.046954654,74370.0,21297.143,5750.0,24096.404,0.08031053,21800.0,12451.667,5750.0,6287.0835,50000.0,6273.4307,100.0,6856.4434,1.0,1.0,0.03846154,-1.0845036168685287,-0.7737534915304745,5.456764894253436,3
817,-2000.0,2260.0,BatchId_1651,ChannelId_1,256,UGX,UGX,145,0.014101778,2.0,1000.0,1000.0,1000.0,-1.0,2.0,2.0,1000.0,1000.0,1000.0,-1.0,4.0,23.0,2019-02-23 12:10:02,23,5,1550923802,0,0,0,0,0,0,0,0.0,1.0,1.0,-3.0,2019-01-24 12:10:05,LoanApplicationId_351,LoanId_1173,2019-02-11 12:34:27,PayBackId_715,1,12,12,ProviderId_1,5,ThirdPartyId_206,TransactionId_636,0.0006131208,2019-01-24 12:10:08,24,3,24,1548331808,12,0,0,0,0,0,0,10,1,8,4,1,2000.0,10000.0,2125.0,1000.0,2576.018,-125.0,0.9411765,0.93457943,5000.0,2140.0,500.0,1716.9741,-2000.0,-1.0,-1.0,-1.0,-1.0,20000.0,2397.7778,500.0,2996.6516,1.0434783,4.0,0.14814815,-0.4267929279572162,0.09534504582274912,-0.9588056147008294,3
821,-1000.0,1085.0,BatchId_883,ChannelId_1,256,UGX,UGX,238,0.0012262416,0.35014516,5000.0,2855.9583,1000.0,1566.504,2.0,0.3934426,5000.0,2541.6667,1000.0,1075.731,2.0,2.0,2019-02-23 16:40:15,23,5,1550940015,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-24 16:40:21,LoanApplicationId_1545,LoanId_988,2019-02-02 20:29:24,PayBackId_390,0,15,15,ProviderId_1,5,ThirdPartyId_1765,TransactionId_2369,0.0006131208,2019-01-24 16:40:23,24,3,24,1548348023,16,0,0,0,0,0,0,40,1,23,4,1,1000.0,2000.0,1500.0,1000.0,707.1068,-500.0,0.6666667,0.20738015,11110.0,4822.0625,500.0,3999.664,0.16222745,10000.0,6164.185,500.0,4300.9067,5000.0,909.0909,500.0,1019.2944,1.0,3.0,0.6,-0.7093463892639938,0.030373842592288265,0.24265069256396019,3
822,-3000.0,3180.0,BatchId_1241,ChannelId_1,256,UGX,UGX,51,0.01532802,1.1538461,5000.0,2600.0,2000.0,1341.6407,2.0,1.0,5000.0,3000.0,2000.0,1732.0508,4.0,25.0,2019-02-23 17:10:12,23,5,1550941812,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-01-24 17:10:15,LoanApplicationId_988,LoanId_739,2019-01-30 10:20:21,PayBackId_589,0,11,11,ProviderId_1,5,ThirdPartyId_237,TransactionId_1907,0.0006131208,2019-01-24 17:10:16,24,3,24,1548349816,17,0,0,0,0,0,0,10,1,16,4,1,3000.0,14000.0,4024.0,100.0,3088.5918,-1024.0,0.74552685,2.6470587,2000.0,1133.3334,1000.0,351.86578,2.25,2000.0,1333.3334,1000.0,577.3503,50000.0,6273.4307,100.0,6856.4434,1.0,1.0,0.03846154,-0.41308147341062756,0.05933666063512912,-0.7457089021937888,3
823,-1000.0,1425.0,BatchId_620,ChannelId_1,256,UGX,UGX,290,0.009196811,0.25899282,10000.0,3861.111,500.0,3170.663,3.0,0.19607843,10000.0,5100.0,1000.0,3573.0474,4.0,15.0,2019-02-23 17:21:57,23,5,1550942517,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-24 17:22:00,LoanApplicationId_1311,LoanId_403,2019-04-12 14:42:48,PayBackId_1777,1,16,16,ProviderId_1,5,ThirdPartyId_332,TransactionId_213,0.0006131208,2019-01-24 17:22:02,24,3,24,1548350522,17,0,0,0,0,0,0,22,1,2,4,1,1000.0,11200.0,2964.7058,1000.0,3358.374,-1964.7058,0.33730158,0.2978857,10000.0,3356.9924,500.0,3626.3184,0.17520574,10000.0,5707.5757,500.0,3906.89,19000.0,4916.3335,500.0,6073.118,1.1333333,9.0,0.375,-0.7785437612199823,-0.052142731485633954,0.45816589542190106,3
827,-13500.0,16133.0,BatchId_2036,ChannelId_1,256,UGX,UGX,121,0.009196811,14.568345,1000.0,926.6667,500.0,175.119,2.0,15.0,1000.0,900.0,500.0,200.0,3.0,15.0,2019-02-24 06:20:23,24,6,1550989223,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-25 06:20:27,LoanApplicationId_1465,LoanId_664,2019-02-26 05:49:28,PayBackId_851,0,15,15,ProviderId_1,5,ThirdPartyId_1726,TransactionId_1790,0.0006131208,2019-01-25 06:20:29,25,4,25,1548397229,6,0,0,0,0,0,0,20,1,29,4,1,13500.0,21800.0,9452.667,3500.0,5245.3687,4047.333,1.4281684,14.872881,4500.0,907.6923,500.0,773.52344,17.357143,1000.0,777.7778,500.0,246.27951,31870.0,8550.0,500.0,8410.974,1.0,1.0,0.0625,-0.27361179680678804,0.13072683730540768,-0.9802545859087906,3
828,-14000.0,600.0,BatchId_1712,ChannelId_1,256,UGX,UGX,43,0.0067443284,4.6666665,5000.0,3000.0,1000.0,2309.4011,2.0,3.8181818,5000.0,3666.6667,1000.0,2309.4011,3.0,11.0,2019-02-24 06:50:45,24,6,1550991045,0,0,0,0,0,0,0,0.0,0.0,1.0,-2.0,2019-01-25 06:50:48,LoanApplicationId_1205,LoanId_621,2019-01-27 07:15:25,PayBackId_1789,0,15,15,ProviderId_1,5,ThirdPartyId_1887,TransactionId_746,0.0006131208,2019-01-25 06:50:50,25,4,25,1548399050,6,0,0,0,0,0,0,50,1,50,4,1,14000.0,14000.0,7583.3335,1000.0,4968.2817,6416.6665,1.8461539,7.0,2000.0,2000.0,2000.0,-1.0,-14000.0,-1.0,-1.0,-1.0,-1.0,16200.0,6153.1914,500.0,4329.6177,1.6363636,2.0,0.15384616,-0.17783797609916496,0.23089951135007603,-0.7830046145895884,3
830,-1200.0,1266.0,BatchId_431,ChannelId_1,256,UGX,UGX,182,0.0006131208,0.7111111,3000.0,1687.5,500.0,798.99493,1.0,0.8,2000.0,1500.0,500.0,645.4972,1.0,1.0,2019-02-24 08:26:01,24,6,1550996761,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-01-25 08:26:04,LoanApplicationId_286,LoanId_225,2019-01-28 16:08:46,PayBackId_437,0,11,11,ProviderId_1,5,ThirdPartyId_1572,TransactionId_1300,0.0006131208,2019-01-25 08:26:06,25,4,25,1548404766,8,0,0,0,0,0,0,26,1,6,4,1,1200.0,1200.0,1200.0,1200.0,-1.0,0.0,1.0,0.16532233,32000.0,7258.5474,500.0,7519.348,0.16433896,32000.0,7301.981,500.0,7585.993,30000.0,2205.0847,500.0,4117.828,1.0,0.0,0.0,-0.4693126736345927,-0.28397667597940224,1.1855927444159682,3
