"CustomerId","TransactionStartTime","Value","Amount","TransactionId","BatchId","SubscriptionId","CurrencyCode","CountryCode","ProviderId","ProductId","ProductCategory","ChannelId","TransactionStatus","IssuedDateLoan","AmountLoan","Currency","LoanId","PaidOnDate","IsFinalPayBack","InvestorId","DueDate","LoanApplicationId","PayBackId","ThirdPartyId","IsThirdPartyConfirmed","IsDefaulted"
"CustomerId_369",2019-01-31 19:38:40,1000,-1000,"TransactionId_2372","BatchId_2026","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-01-31 19:38:49,1040,"UGX","LoanId_775",2019-02-01 08:13:00,"1","InvestorId_1",2019-03-02 19:38:46,"LoanApplicationId_1335","PayBackId_1161","ThirdPartyId_1634","1","0"
"CustomerId_369",2019-01-31 19:38:40,1000,-1000,"TransactionId_2372","BatchId_2026","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-01-31 19:38:54,1040,"UGX","LoanId_415",2019-02-01 14:31:22,"1","InvestorId_1",2019-03-02 19:38:52,"LoanApplicationId_857","PayBackId_1654","ThirdPartyId_854","1","0"
"CustomerId_369",2019-01-31 19:38:40,1000,-1000,"TransactionId_2372","BatchId_2026","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-01-31 19:38:38,1045,"UGX","LoanId_447",2019-02-02 14:38:10,"1","InvestorId_1",2019-03-02 19:38:31,"LoanApplicationId_207","PayBackId_273","ThirdPartyId_503","1","0"
"CustomerId_399",2019-02-01 05:32:00,40000,-40000,"TransactionId_1186","BatchId_382","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-01 05:31:59,49600,"UGX","LoanId_1024",2019-03-13 21:20:32,"1","InvestorId_2",2019-03-03 05:31:55,"LoanApplicationId_1090","PayBackId_1856","ThirdPartyId_1121","1","0"
"CustomerId_390",2019-02-01 11:34:51,800,-800,"TransactionId_1913","BatchId_2462","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 11:34:49,912,"UGX","LoanId_1526",2019-02-22 03:47:45,"1","InvestorId_1",2019-03-03 11:34:47,"LoanApplicationId_607","PayBackId_196","ThirdPartyId_1822","1","0"
"CustomerId_390",2019-02-01 12:07:10,500,-500,"TransactionId_1538","BatchId_1166","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-01 12:07:08,570,"UGX","LoanId_109",2019-02-22 03:49:03,"1","InvestorId_1",2019-03-03 12:07:01,"LoanApplicationId_1116","PayBackId_332","ThirdPartyId_482","1","0"
"CustomerId_390",2019-02-01 13:10:07,500,-500,"TransactionId_1453","BatchId_2516","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-01 13:10:05,588,"UGX","LoanId_80",2019-03-01 05:02:55,"1","InvestorId_1",2019-03-03 13:10:00,"LoanApplicationId_422","PayBackId_495","ThirdPartyId_1077","1","0"
"CustomerId_38",2019-02-01 15:13:47,11200,-10000,"TransactionId_249","BatchId_2117","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","1",2019-02-01 15:13:44,11984,"UGX","LoanId_362",2019-02-07 15:37:02,"1","InvestorId_1",2019-03-03 15:13:37,"LoanApplicationId_1329","PayBackId_1505","ThirdPartyId_1496","1","0"
"CustomerId_89",2019-02-01 16:29:42,6000,-6000,"TransactionId_2650","BatchId_258","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 16:29:40,8310,"UGX","LoanId_977",2019-04-12 14:38:31,"1","InvestorId_1",2019-03-03 16:29:37,"LoanApplicationId_1360","PayBackId_1398","ThirdPartyId_1109","1","0"
"CustomerId_369",2019-02-01 17:23:23,1000,-1000,"TransactionId_712","BatchId_260","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 17:23:07,1055,"UGX","LoanId_943",2019-02-05 11:42:02,"1","InvestorId_1",NA,"LoanApplicationId_1085","PayBackId_1045","ThirdPartyId_1317","1","0"
"CustomerId_369",2019-02-01 17:23:23,1000,-1000,"TransactionId_712","BatchId_260","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 17:23:21,1110,"UGX","LoanId_541",2019-02-16 10:36:01,"1","InvestorId_1",2019-03-03 17:23:20,"LoanApplicationId_391","PayBackId_1959","ThirdPartyId_1933","1","0"
"CustomerId_369",2019-02-01 17:59:17,1000,-1000,"TransactionId_1286","BatchId_1960","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 17:59:17,1135,"UGX","LoanId_1149",2019-02-21 15:07:47,"1","InvestorId_1",2019-03-03 17:59:14,"LoanApplicationId_617","PayBackId_599","ThirdPartyId_401","1","0"
"CustomerId_47",2019-02-01 21:17:45,4000,-4000,"TransactionId_1931","BatchId_73","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-01 21:17:43,5700,"UGX","LoanId_654",2019-04-20 05:07:47,"1","InvestorId_1",2019-03-03 21:17:37,"LoanApplicationId_760","PayBackId_1581","ThirdPartyId_145","1","0"
"CustomerId_253",2019-02-02 04:37:35,14533,-12944,"TransactionId_1822","BatchId_849","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_16","utility_bill","ChannelId_1","1",2019-02-02 04:37:33,19329,"UGX","LoanId_281",2019-04-01 18:47:34,"1","InvestorId_1",2019-03-04 04:37:15,"LoanApplicationId_1049","PayBackId_835","ThirdPartyId_1884","1","0"
"CustomerId_369",2019-02-02 06:27:58,1500,-1500,"TransactionId_918","BatchId_28","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-02 06:27:55,1560,"UGX","LoanId_487",2019-02-02 16:00:14,"1","InvestorId_1",2019-03-04 06:27:48,"LoanApplicationId_1453","PayBackId_977","ThirdPartyId_850","1","0"
"CustomerId_369",2019-02-02 06:29:23,1500,-1500,"TransactionId_1541","BatchId_2115","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-02 06:29:21,1583,"UGX","LoanId_406",2019-02-05 11:55:53,"1","InvestorId_1",2019-03-04 06:29:18,"LoanApplicationId_1579","PayBackId_1751","ThirdPartyId_1989","1","0"
"CustomerId_369",2019-02-02 06:49:51,1500,-1500,"TransactionId_1610","BatchId_1284","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-02 06:49:49,1560,"UGX","LoanId_1439",2019-02-02 15:58:59,"1","InvestorId_1",2019-03-04 06:49:46,"LoanApplicationId_1537","PayBackId_502","ThirdPartyId_1755","1","0"
"CustomerId_394",2019-02-02 07:30:05,5000,-5000,"TransactionId_1500","BatchId_1098","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_394",2019-02-02 07:34:10,5000,-5000,"TransactionId_751","BatchId_1322","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_369",2019-02-02 09:51:57,1000,-1000,"TransactionId_410","BatchId_2204","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-02 09:51:55,1040,"UGX","LoanId_1106",2019-02-02 15:58:14,"1","InvestorId_1",2019-03-04 09:51:50,"LoanApplicationId_1609","PayBackId_446","ThirdPartyId_1384","1","0"
"CustomerId_198",2019-02-02 16:31:27,1000,-1000,"TransactionId_1048","BatchId_1108","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_198",2019-02-02 18:49:30,1700,-1700,"TransactionId_1613","BatchId_1295","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_317",2019-02-02 21:04:22,10000,-10000,"TransactionId_1628","BatchId_2006","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-02 21:04:20,10650,"UGX","LoanId_1002",2019-02-08 08:13:32,"1","InvestorId_1",2019-03-04 21:04:17,"LoanApplicationId_953","PayBackId_1952","ThirdPartyId_851","1","0"
"CustomerId_278",2019-02-03 05:54:34,5000,-5000,"TransactionId_2159","BatchId_337","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-03 05:54:32,5375,"UGX","LoanId_142",2019-02-11 03:07:11,"1","InvestorId_1",2019-03-05 05:54:27,"LoanApplicationId_567","PayBackId_72","ThirdPartyId_330","1","0"
"CustomerId_198",2019-02-03 06:48:59,2000,-2000,"TransactionId_354","BatchId_1251","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_198",2019-02-03 06:49:48,2100,-2100,"TransactionId_1550","BatchId_439","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_98",2019-02-03 06:58:39,1000,-1000,"TransactionId_1335","BatchId_996","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 06:58:37,1045,"UGX","LoanId_51",2019-02-04 12:42:11,"1","InvestorId_1",2019-03-05 06:58:34,"LoanApplicationId_1417","PayBackId_1304","ThirdPartyId_625","1","0"
"CustomerId_98",2019-02-03 07:00:05,1000,-1000,"TransactionId_214","BatchId_881","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 07:00:04,1045,"UGX","LoanId_691",2019-02-04 12:43:38,"1","InvestorId_1",2019-03-05 07:00:02,"LoanApplicationId_140","PayBackId_723","ThirdPartyId_1342","1","0"
"CustomerId_258",2019-02-03 07:09:14,118450,-115000,"TransactionId_109","BatchId_1377","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_5","tv","ChannelId_1","1",2019-02-03 07:09:12,158314,"UGX","LoanId_926",2019-03-27 05:41:08,"1","InvestorId_2",2019-03-05 07:09:09,"LoanApplicationId_1455","PayBackId_686","ThirdPartyId_442","1","0"
"CustomerId_381",2019-02-03 07:10:21,1000,-1000,"TransactionId_716","BatchId_762","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 07:10:20,1125,"UGX","LoanId_935",2019-02-20 07:43:10,"1","InvestorId_1",2019-03-05 07:10:18,"LoanApplicationId_417","PayBackId_88","ThirdPartyId_530","1","0"
"CustomerId_198",2019-02-03 08:20:15,5500,-5500,"TransactionId_1606","BatchId_1654","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_198",2019-02-03 10:51:38,2000,-2000,"TransactionId_82","BatchId_1287","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_145",2019-02-03 11:55:12,53500,-50000,"TransactionId_231","BatchId_2314","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","1",2019-02-03 11:55:10,62328,"UGX","LoanId_209",2019-02-28 15:05:33,"1","InvestorId_2",2019-03-05 11:55:07,"LoanApplicationId_1132","PayBackId_1930","ThirdPartyId_1088","1","0"
"CustomerId_239",2019-02-03 11:55:31,14590,-13000,"TransactionId_2355","BatchId_1290","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_145",2019-02-03 12:00:12,61800,-60000,"TransactionId_2607","BatchId_1758","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_5","tv","ChannelId_1","1",2019-02-03 12:00:10,75842,"UGX","LoanId_937",2019-02-28 15:02:42,"1","InvestorId_2",2019-03-05 12:00:08,"LoanApplicationId_493","PayBackId_1480","ThirdPartyId_1753","1","0"
"CustomerId_369",2019-02-03 12:28:37,2000,-2000,"TransactionId_2556","BatchId_165","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 12:28:36,2200,"UGX","LoanId_1031",2019-02-16 10:40:14,"1","InvestorId_1",2019-03-05 12:28:34,"LoanApplicationId_28","PayBackId_679","ThirdPartyId_1331","1","0"
"CustomerId_369",2019-02-03 12:29:30,1000,-1000,"TransactionId_920","BatchId_1907","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_369",2019-02-03 12:31:59,500,-500,"TransactionId_2027","BatchId_2338","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 12:31:57,585,"UGX","LoanId_1459",2019-03-02 02:54:15,"1","InvestorId_1",2019-03-05 12:31:54,"LoanApplicationId_239","PayBackId_1149","ThirdPartyId_1359","1","0"
"CustomerId_369",2019-02-03 12:32:07,500,-500,"TransactionId_2611","BatchId_2338","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 12:32:05,523,"UGX","LoanId_1324",2019-02-05 12:01:29,"1","InvestorId_1",2019-03-05 12:32:03,"LoanApplicationId_270","PayBackId_923","ThirdPartyId_74","1","0"
"CustomerId_390",2019-02-03 12:32:17,500,-500,"TransactionId_731","BatchId_818","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-03 12:32:17,583,"UGX","LoanId_193",2019-03-01 05:03:36,"1","InvestorId_1",2019-03-05 12:32:14,"LoanApplicationId_42","PayBackId_1372","ThirdPartyId_1471","1","0"
"CustomerId_369",2019-02-03 12:50:19,1000,-1000,"TransactionId_1230","BatchId_484","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 12:50:18,1100,"UGX","LoanId_391",2019-02-16 10:36:47,"1","InvestorId_1",2019-03-05 12:50:15,"LoanApplicationId_1259","PayBackId_232","ThirdPartyId_1662","1","0"
"CustomerId_369",2019-02-03 14:48:45,1000,-1000,"TransactionId_2252","BatchId_295","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 14:48:43,1045,"UGX","LoanId_1068",2019-02-05 11:58:09,"1","InvestorId_1",2019-03-05 14:48:40,"LoanApplicationId_1493","PayBackId_1076","ThirdPartyId_1373","1","0"
"CustomerId_278",2019-02-03 15:55:47,2000,-2000,"TransactionId_1619","BatchId_1598","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2019-02-03 15:55:46,2150,"UGX","LoanId_224",2019-02-11 03:04:21,"1","InvestorId_1",2019-03-05 15:55:41,"LoanApplicationId_1278","PayBackId_1263","ThirdPartyId_1014","1","0"
"CustomerId_198",2019-02-03 17:06:39,500,-500,"TransactionId_981","BatchId_1827","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_37",2019-02-03 17:45:37,2000,-2000,"TransactionId_2310","BatchId_1319","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-03 17:45:36,1500,"UGX","LoanId_1310",2019-03-29 11:29:03,"0","InvestorId_1",2019-03-05 17:45:33,"LoanApplicationId_563","PayBackId_448","ThirdPartyId_1059","1","1"
"CustomerId_445",2019-02-03 17:49:52,500,-500,"TransactionId_247","BatchId_583","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_451",2019-02-03 17:53:23,2000,-2000,"TransactionId_2097","BatchId_530","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_402",2019-02-03 18:24:34,500,-500,"TransactionId_2197","BatchId_1594","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-03 18:24:32,658,"UGX","LoanId_967",2019-03-31 16:00:19,"1","InvestorId_1",2019-03-05 18:24:29,"LoanApplicationId_1406","PayBackId_675","ThirdPartyId_376","1","0"
"CustomerId_369",2019-02-03 18:36:20,500,-500,"TransactionId_492","BatchId_1306","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-03 18:36:18,523,"UGX","LoanId_563",2019-02-05 11:57:12,"1","InvestorId_1",2019-03-05 18:36:13,"LoanApplicationId_701","PayBackId_1213","ThirdPartyId_1611","1","0"
"CustomerId_369",2019-02-04 08:31:42,2000,-2000,"TransactionId_2653","BatchId_1920","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-04 08:31:41,2090,"UGX","LoanId_813",2019-02-05 11:52:36,"1","InvestorId_1",2019-03-06 08:31:37,"LoanApplicationId_1460","PayBackId_778","ThirdPartyId_409","1","0"
"CustomerId_310",2019-02-04 09:02:35,1100,-1100,"TransactionId_1992","BatchId_215","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-04 09:02:33,1161,"UGX","LoanId_1143",2019-02-08 06:37:03,"1","InvestorId_1",2019-03-06 09:02:28,"LoanApplicationId_1607","PayBackId_1154","ThirdPartyId_1132","1","0"
"CustomerId_406",2019-02-04 09:11:15,10000,-10000,"TransactionId_957","BatchId_2177","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-04 09:11:13,12200,"UGX","LoanId_1160",2019-03-12 14:58:25,"1","InvestorId_1",2019-03-06 09:11:11,"LoanApplicationId_800","PayBackId_1328","ThirdPartyId_691","1","0"
"CustomerId_369",2019-02-04 09:25:48,1000,-1000,"TransactionId_1567","BatchId_689","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-04 09:25:46,1045,"UGX","LoanId_21",2019-02-05 11:56:34,"1","InvestorId_1",2019-03-06 09:25:43,"LoanApplicationId_753","PayBackId_1809","ThirdPartyId_1259","1","0"
"CustomerId_261",2019-02-04 10:14:15,5000,-5000,"TransactionId_2608","BatchId_362","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2019-02-04 10:14:14,3000,"UGX","LoanId_546",2019-05-10 18:28:40,"0","InvestorId_1",2019-03-06 10:14:11,"LoanApplicationId_1497","PayBackId_940","ThirdPartyId_1360","1","0"
"CustomerId_261",2019-02-04 10:14:15,5000,-5000,"TransactionId_2608","BatchId_362","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2019-02-04 10:14:14,4425,"UGX","LoanId_546",2019-05-10 18:39:35,"1","InvestorId_1",2019-03-06 10:14:11,"LoanApplicationId_1497","PayBackId_1220","ThirdPartyId_94","1","0"
"CustomerId_261",2019-02-04 11:54:13,1000,-1000,"TransactionId_393","BatchId_1544","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-04 11:54:12,1125,"UGX","LoanId_892",2019-02-22 07:10:16,"1","InvestorId_1",2019-03-06 11:54:09,"LoanApplicationId_470","PayBackId_1838","ThirdPartyId_1415","1","0"
"CustomerId_261",2019-02-04 11:54:26,1000,-1000,"TransactionId_1861","BatchId_1544","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-04 11:54:25,1125,"UGX","LoanId_218",2019-02-22 07:09:37,"1","InvestorId_1",2019-03-06 11:54:19,"LoanApplicationId_246","PayBackId_254","ThirdPartyId_743","1","0"
"CustomerId_296",2019-02-04 12:20:48,4000,-4000,"TransactionId_281","BatchId_2279","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-04 12:20:46,4160,"UGX","LoanId_372",2019-02-05 09:23:37,"1","InvestorId_1",2019-03-06 12:20:44,"LoanApplicationId_1142","PayBackId_1748","ThirdPartyId_473","1","0"
"CustomerId_180",2019-02-04 14:23:01,5000,-5000,"TransactionId_2360","BatchId_691","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","1",2019-02-04 14:22:59,5500,"UGX","LoanId_45",2019-02-17 08:47:56,"1","InvestorId_1",2019-03-06 14:22:51,"LoanApplicationId_574","PayBackId_1876","ThirdPartyId_1464","1","0"
"CustomerId_145",2019-02-04 14:24:14,20000,-20000,"TransactionId_800","BatchId_58","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-04 14:24:13,23200,"UGX","LoanId_1193",2019-02-28 15:06:23,"1","InvestorId_2",2019-03-06 14:24:10,"LoanApplicationId_333","PayBackId_314","ThirdPartyId_1063","1","0"
"CustomerId_179",2019-02-04 16:27:28,10170,-9000,"TransactionId_848","BatchId_118","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_445",2019-02-04 17:22:35,4000,-4000,"TransactionId_1430","BatchId_974","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_13","tv","ChannelId_1","1",2019-02-04 17:22:34,4480,"UGX","LoanId_591",2019-02-21 06:26:16,"1","InvestorId_1",2019-03-06 17:22:31,"LoanApplicationId_327","PayBackId_1064","ThirdPartyId_410","1","0"
"CustomerId_399",2019-02-04 17:40:37,27750,-25000,"TransactionId_1195","BatchId_1813","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_399",2019-02-04 17:43:35,27750,-25000,"TransactionId_1255","BatchId_1813","SubscriptionId_1","UGX","256","ProviderId_1","ProductId_15","utility_bill","ChannelId_1","1",2019-02-04 17:43:34,33994,"UGX","LoanId_742",2019-03-13 21:14:41,"1","InvestorId_2",2019-03-06 17:43:32,"LoanApplicationId_719","PayBackId_767","ThirdPartyId_500","1","0"
"CustomerId_120",2019-02-04 20:24:47,4000,-4000,"TransactionId_2023","BatchId_758","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-04 20:24:46,2000,"UGX","LoanId_665",2019-02-19 04:09:49,"0","InvestorId_1",2019-03-06 20:24:41,"LoanApplicationId_421","PayBackId_330","ThirdPartyId_1026","1","1"
"CustomerId_120",2019-02-04 20:24:47,4000,-4000,"TransactionId_2023","BatchId_758","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-04 20:24:46,2780,"UGX","LoanId_665",2019-03-09 11:11:47,"0","InvestorId_1",2019-03-06 20:24:41,"LoanApplicationId_421","PayBackId_1656","ThirdPartyId_1524","1","1"
"CustomerId_342",2019-02-04 21:03:19,500,-500,"TransactionId_2184","BatchId_1627","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-04 21:03:17,608,"UGX","LoanId_625",2019-03-12 17:22:30,"1","InvestorId_1",2019-03-06 21:03:15,"LoanApplicationId_1313","PayBackId_657","ThirdPartyId_1775","1","0"
"CustomerId_446",2019-02-05 01:29:41,4000,-4000,"TransactionId_1240","BatchId_1316","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","1",2019-02-05 01:29:39,4220,"UGX","LoanId_530",2019-02-08 02:13:08,"1","InvestorId_1",2019-03-07 01:29:23,"LoanApplicationId_696","PayBackId_652","ThirdPartyId_180","1","0"
"CustomerId_445",2019-02-05 04:57:07,1000,-1000,"TransactionId_521","BatchId_844","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","1",2019-02-05 04:57:05,1120,"UGX","LoanId_650",2019-02-21 06:36:03,"1","InvestorId_1",2019-03-07 04:56:58,"LoanApplicationId_1557","PayBackId_593","ThirdPartyId_1857","1","0"
"CustomerId_445",2019-02-05 05:02:21,1000,-1000,"TransactionId_1571","BatchId_2106","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_166",2019-02-05 06:04:42,2000,-2000,"TransactionId_2522","BatchId_1420","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_4","data_bundles","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_422",2019-02-05 06:27:03,12360,-12000,"TransactionId_2546","BatchId_995","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_19","tv","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_166",2019-02-05 07:13:32,1000,-1000,"TransactionId_1052","BatchId_1355","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_48",2019-02-05 07:37:39,1000,-1000,"TransactionId_1417","BatchId_1607","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_310",2019-02-05 08:46:48,7000,-7000,"TransactionId_781","BatchId_967","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_1","airtime","ChannelId_1","1",2019-02-05 08:46:46,7350,"UGX","LoanId_684",2019-02-08 06:35:05,"1","InvestorId_1",2019-03-07 08:46:42,"LoanApplicationId_672","PayBackId_1280","ThirdPartyId_1940","1","0"
"CustomerId_103",2019-02-05 09:10:04,3500,-3500,"TransactionId_614","BatchId_292","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_13","tv","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_48",2019-02-05 09:13:46,1000,-1000,"TransactionId_2629","BatchId_301","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_7","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CustomerId_103",2019-02-05 09:35:52,2000,-2000,"TransactionId_954","BatchId_1900","SubscriptionId_7","UGX","256","ProviderId_1","ProductId_3","airtime","ChannelId_1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
